Transaction_ID,Transaction_Time_Seconds,Hour_of_Day,Amount,Actual_Class,Actual_Label,Prediction,Fraud_Probability,Risk_Score,Risk_Level,Top_Predictive_Feature
TX_MON_11543,141442.0,15,15.0,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,sin_hour
TX_MON_11544,85379.0,23,28.22,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_11545,27226.0,7,115.22,0,Legitimate,LEGITIMATE,0.0015,0.15,LOW,V1
TX_MON_11546,55856.0,15,22.27,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,V1
TX_MON_11547,66926.0,18,425.07,0,Legitimate,LEGITIMATE,0.0011,0.11,LOW,Amount
TX_MON_11548,38909.0,10,37.76,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,V4
TX_MON_11549,153124.0,18,9.12,0,Legitimate,LEGITIMATE,0.0014,0.14,LOW,cos_hour
TX_MON_11550,128539.0,11,10.0,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V22
TX_MON_11551,136931.0,14,0.89,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_11552,136946.0,14,0.89,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,sin_hour
TX_MON_11553,32774.0,9,100.0,0,Legitimate,LEGITIMATE,0.0019,0.19,LOW,V4
TX_MON_11554,35243.0,9,4.49,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,log_amount
TX_MON_11555,147392.0,16,2.69,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V20
TX_MON_11556,144280.0,16,7.65,0,Legitimate,LEGITIMATE,0.0011,0.11,LOW,V1
TX_MON_11557,57521.0,15,40.0,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V14
TX_MON_11558,170888.0,23,5.49,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_11559,101486.0,4,47.38,0,Legitimate,LEGITIMATE,0.0014,0.14,LOW,V8
TX_MON_11560,53132.0,14,8.23,0,Legitimate,LEGITIMATE,0.0091,0.91,LOW,V20
TX_MON_11561,145688.0,16,7.7,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V22
TX_MON_11562,151163.0,17,0.79,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,cos_hour
TX_MON_11563,82734.0,22,12.0,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,sin_hour
TX_MON_11564,74052.0,20,0.79,0,Legitimate,LEGITIMATE,0.0022,0.22,LOW,V4
TX_MON_11565,152664.0,18,283.6,0,Legitimate,LEGITIMATE,0.0022,0.22,LOW,V16
TX_MON_11566,140424.0,15,102.0,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,sin_hour
TX_MON_11567,122155.0,9,423.75,0,Legitimate,LEGITIMATE,0.001,0.1,LOW,Amount
TX_MON_11568,31083.0,8,55.0,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,V28
TX_MON_11569,119040.0,9,9.99,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V1
TX_MON_11570,154127.0,18,72.46,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,V1
TX_MON_11571,142389.0,15,57.78,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V20
TX_MON_11572,55584.0,15,75.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_11573,144994.0,16,2.28,0,Legitimate,LEGITIMATE,0.0007,0.07,LOW,log_amount
TX_MON_11574,161012.0,20,11.99,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_11575,67899.0,18,32.1,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,cos_hour
TX_MON_11576,51370.0,14,62.97,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_11577,57341.0,15,82.96,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V11
TX_MON_11578,143262.0,15,42.48,0,Legitimate,LEGITIMATE,0.1392,13.92,LOW,V4
TX_MON_11579,59091.0,16,4.99,0,Legitimate,LEGITIMATE,0.0026,0.26,LOW,log_amount
TX_MON_11580,89746.0,0,38.21,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V1
TX_MON_11581,148601.0,17,112.0,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,cos_hour
TX_MON_11582,76826.0,21,254.76,1,Fraud,FRAUD,0.9992,99.92,HIGH,V14
TX_MON_11583,53497.0,14,0.76,0,Legitimate,LEGITIMATE,0.008,0.8,LOW,sin_hour
TX_MON_11584,146888.0,16,34.9,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V1
TX_MON_11585,85285.0,23,252.92,1,Fraud,FRAUD,0.9983,99.83,HIGH,V14
TX_MON_11586,42481.0,11,15.16,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,V4
TX_MON_11587,68405.0,19,44.02,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,cos_hour
TX_MON_11588,26585.0,7,99.99,1,Fraud,FRAUD,0.9979,99.79,HIGH,V14
TX_MON_11589,67306.0,18,102.1,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,cos_hour
TX_MON_11590,155059.0,19,1126.0,0,Legitimate,LEGITIMATE,0.0047,0.47,LOW,Amount
TX_MON_11591,58542.0,16,175.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V6
TX_MON_11592,10855.0,3,16.99,0,Legitimate,LEGITIMATE,0.0016,0.16,LOW,V12
TX_MON_11593,33379.0,9,14.9,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V28
TX_MON_11594,98697.0,3,67.56,0,Legitimate,LEGITIMATE,0.001,0.1,LOW,V12
TX_MON_11595,48678.0,13,48.84,0,Legitimate,LEGITIMATE,0.0024,0.24,LOW,sin_hour
TX_MON_11596,74002.0,20,5.49,0,Legitimate,LEGITIMATE,0.0007,0.07,LOW,sin_hour
TX_MON_11597,31493.0,8,9.9,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V1
TX_MON_11598,81348.0,22,31.28,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,sin_hour
TX_MON_11599,1430.0,0,1.0,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,sin_hour
TX_MON_11600,39729.0,11,776.83,1,Fraud,FRAUD,0.9004,90.04,HIGH,V14
TX_MON_11601,132147.0,12,9.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_11602,87202.0,0,451.27,1,Fraud,LEGITIMATE,0.1203,12.03,LOW,V4
TX_MON_11603,32343.0,8,75.0,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,V1
TX_MON_11604,61303.0,17,7.38,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,cos_hour
TX_MON_11605,148097.0,17,1.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V19
TX_MON_11606,143400.0,15,9.39,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,V26
TX_MON_11607,43578.0,12,99.99,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_11608,144383.0,16,28.4,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V1
TX_MON_11609,1441.0,0,82.74,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_11610,32308.0,8,11.5,0,Legitimate,LEGITIMATE,0.0035,0.35,LOW,V20
TX_MON_11611,88599.0,0,108.47,0,Legitimate,LEGITIMATE,0.0055,0.55,LOW,V4
TX_MON_11612,123164.0,10,1.59,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,log_amount
TX_MON_11613,61221.0,17,12.31,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,cos_hour
TX_MON_11614,83769.0,23,333.6,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,Amount
TX_MON_11615,129371.0,11,0.0,1,Fraud,FRAUD,0.9962,99.62,HIGH,V14
TX_MON_11616,41851.0,11,139.9,1,Fraud,FRAUD,0.9983,99.83,HIGH,V14
TX_MON_11617,93965.0,2,11.4,1,Fraud,FRAUD,0.9987,99.87,HIGH,V14
TX_MON_11618,115117.0,7,19.95,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V11
TX_MON_11619,41229.0,11,36.8,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,V25
TX_MON_11620,139951.0,14,723.21,1,Fraud,FRAUD,0.8941,89.41,HIGH,V14
TX_MON_11621,58951.0,16,395.26,0,Legitimate,LEGITIMATE,0.001,0.1,LOW,Amount
TX_MON_11622,151612.0,18,1.18,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_11623,68159.0,18,94.99,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,V4
TX_MON_11624,129985.0,12,17.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_11625,57824.0,16,24.95,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,V1
TX_MON_11626,46703.0,12,16.0,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,sin_hour
TX_MON_11627,37776.0,10,99.99,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V1
TX_MON_11628,28411.0,7,351.65,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,Amount
TX_MON_11629,79265.0,22,1.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,log_amount
TX_MON_11630,154284.0,18,12.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,cos_hour
TX_MON_11631,46567.0,12,25.18,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_11632,163092.0,21,54.95,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_11633,166902.0,22,5.36,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,sin_hour
TX_MON_11634,74734.0,20,14.99,0,Legitimate,LEGITIMATE,0.0012,0.12,LOW,sin_hour
TX_MON_11635,106228.0,5,5.49,0,Legitimate,LEGITIMATE,0.0012,0.12,LOW,V4
TX_MON_11636,33068.0,9,56.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V28
TX_MON_11637,72024.0,20,5.94,0,Legitimate,LEGITIMATE,0.0067,0.67,LOW,V8
TX_MON_11638,80886.0,22,0.89,0,Legitimate,LEGITIMATE,0.0014,0.14,LOW,V14
TX_MON_11639,56931.0,15,0.99,0,Legitimate,LEGITIMATE,0.0035,0.35,LOW,V11
TX_MON_11640,137496.0,14,15.95,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_11641,105001.0,5,9.52,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V12
TX_MON_11642,112633.0,7,68.72,0,Legitimate,LEGITIMATE,0.0105,1.05,LOW,cos_hour
TX_MON_11643,48170.0,13,15.21,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_11644,40892.0,11,0.76,1,Fraud,FRAUD,0.9956,99.56,HIGH,V14
TX_MON_11645,25025.0,6,1.29,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,V12
TX_MON_11646,131866.0,12,465.0,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,Amount
TX_MON_11647,14444.0,4,14.95,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,cos_hour
TX_MON_11648,25231.0,7,99.99,1,Fraud,FRAUD,0.9959,99.59,HIGH,V14
TX_MON_11649,28625.0,7,99.99,1,Fraud,FRAUD,0.9977,99.77,HIGH,V14
TX_MON_11650,35212.0,9,1.98,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,log_amount
TX_MON_11651,133958.0,13,130.21,1,Fraud,FRAUD,0.9962,99.62,HIGH,V14
TX_MON_11652,45891.0,12,10.0,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,V10
TX_MON_11653,62523.0,17,9.99,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_11654,134337.0,13,1280.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,Amount
TX_MON_11655,61189.0,16,8.98,0,Legitimate,LEGITIMATE,0.001,0.1,LOW,cos_hour
TX_MON_11656,75157.0,20,53.5,0,Legitimate,LEGITIMATE,0.001,0.1,LOW,sin_hour
TX_MON_11657,132961.0,12,186.72,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_11658,75719.0,21,2.39,0,Legitimate,LEGITIMATE,0.0008,0.08,LOW,log_amount
TX_MON_11659,126493.0,11,8.99,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_11660,148938.0,17,9.12,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,cos_hour
TX_MON_11661,41233.0,11,0.0,1,Fraud,FRAUD,0.9986,99.86,HIGH,V14
TX_MON_11662,26166.0,7,124.4,0,Legitimate,LEGITIMATE,0.118,11.8,LOW,V14
TX_MON_11663,49546.0,13,109.0,0,Legitimate,LEGITIMATE,0.0008,0.08,LOW,sin_hour
TX_MON_11664,66045.0,18,7.57,0,Legitimate,LEGITIMATE,0.0025,0.25,LOW,V4
TX_MON_11665,117691.0,8,1.29,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,log_amount
TX_MON_11666,41273.0,11,173.07,1,Fraud,FRAUD,0.9989,99.89,HIGH,V14
TX_MON_11667,154581.0,18,3.79,0,Legitimate,LEGITIMATE,0.014,1.4,LOW,V14
TX_MON_11668,72060.0,20,0.89,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,cos_hour
TX_MON_11669,124361.0,10,12.99,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V15
TX_MON_11670,126089.0,11,55.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V28
TX_MON_11671,40318.0,11,48.96,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V28
TX_MON_11672,147586.0,16,0.76,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,cos_hour
TX_MON_11673,148142.0,17,259.37,0,Legitimate,LEGITIMATE,0.0021,0.21,LOW,V8
TX_MON_11674,150773.0,17,99.75,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_11675,162467.0,21,157.0,0,Legitimate,LEGITIMATE,0.002,0.2,LOW,V19
TX_MON_11676,36397.0,10,144.98,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V25
TX_MON_11677,155542.0,19,3.14,1,Fraud,FRAUD,0.8645,86.45,HIGH,V14
TX_MON_11678,74212.0,20,19.46,0,Legitimate,LEGITIMATE,0.0095,0.95,LOW,V4
TX_MON_11679,61534.0,17,64.47,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_11680,45149.0,12,32.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_11681,36495.0,10,9.99,0,Legitimate,LEGITIMATE,0.001,0.1,LOW,V28
TX_MON_11682,155783.0,19,13.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_11683,116005.0,8,3.48,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,log_amount
TX_MON_11684,151910.0,18,10.11,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_11685,57583.0,15,1.0,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,V1
TX_MON_11686,41673.0,11,1427.0,0,Legitimate,LEGITIMATE,0.001,0.1,LOW,V4
TX_MON_11687,147288.0,16,34.6,0,Legitimate,LEGITIMATE,0.0023,0.23,LOW,V4
TX_MON_11688,25315.0,7,99.99,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V14
TX_MON_11689,115961.0,8,7.86,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,V4
TX_MON_11690,59853.0,16,347.0,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,Amount
TX_MON_11691,72295.0,20,0.89,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,cos_hour
TX_MON_11692,166825.0,22,1.98,0,Legitimate,LEGITIMATE,0.0017,0.17,LOW,sin_hour
TX_MON_11693,102572.0,4,0.01,1,Fraud,FRAUD,0.9909,99.09,HIGH,V4
TX_MON_11694,149371.0,17,39.95,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,cos_hour
TX_MON_11695,53641.0,14,24.0,0,Legitimate,LEGITIMATE,0.0009,0.09,LOW,sin_hour
TX_MON_11696,112948.0,7,53.98,0,Legitimate,LEGITIMATE,0.0007,0.07,LOW,V1
TX_MON_11697,129629.0,12,13.99,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_11698,142197.0,15,19.89,0,Legitimate,LEGITIMATE,0.0024,0.24,LOW,V1
TX_MON_11699,147347.0,16,2.53,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,log_amount
TX_MON_11700,150577.0,17,193.6,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,cos_hour
TX_MON_11701,57919.0,16,61.61,0,Legitimate,LEGITIMATE,0.0013,0.13,LOW,V4
TX_MON_11702,129334.0,11,0.85,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,log_amount
TX_MON_11703,134090.0,13,2.69,0,Legitimate,LEGITIMATE,0.0023,0.23,LOW,log_amount
TX_MON_11704,83720.0,23,44.85,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,sin_hour
TX_MON_11705,11008.0,3,39.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V6
TX_MON_11706,68789.0,19,3.9,0,Legitimate,LEGITIMATE,0.0014,0.14,LOW,cos_hour
TX_MON_11707,148387.0,17,134.0,0,Legitimate,LEGITIMATE,0.0009,0.09,LOW,cos_hour
TX_MON_11708,50187.0,13,64.99,0,Legitimate,LEGITIMATE,0.0042,0.42,LOW,sin_hour
TX_MON_11709,34245.0,9,6.42,0,Legitimate,LEGITIMATE,0.0043,0.43,LOW,V4
TX_MON_11710,42894.0,11,1499.0,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,V4
TX_MON_11711,59660.0,16,41.33,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,V4
TX_MON_11712,51150.0,14,36.3,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,V22
TX_MON_11713,151029.0,17,10.7,1,Fraud,FRAUD,0.9991,99.91,HIGH,V14
TX_MON_11714,50040.0,13,36.3,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,sin_hour
TX_MON_11715,7535.0,2,1.0,1,Fraud,FRAUD,0.9979,99.79,HIGH,V14
TX_MON_11716,37437.0,10,269.0,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,V1
TX_MON_11717,158951.0,20,0.89,0,Legitimate,LEGITIMATE,0.0017,0.17,LOW,V11
TX_MON_11718,155054.0,19,0.77,1,Fraud,FRAUD,0.9984,99.84,HIGH,V14
TX_MON_11719,77569.0,21,1.29,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,V28
TX_MON_11720,124505.0,10,15.0,0,Legitimate,LEGITIMATE,0.0007,0.07,LOW,V1
TX_MON_11721,55286.0,15,19.98,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_11722,43851.0,12,83.71,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_11723,37401.0,10,0.76,0,Legitimate,LEGITIMATE,0.0009,0.09,LOW,log_amount
TX_MON_11724,138405.0,14,40.0,0,Legitimate,LEGITIMATE,0.0853,8.53,LOW,V14
TX_MON_11725,53412.0,14,37.58,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_11726,46823.0,13,46.28,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_11727,41525.0,11,25.4,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_11728,69110.0,19,12.95,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,cos_hour
TX_MON_11729,156651.0,19,24.95,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_11730,123850.0,10,9.99,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V26
TX_MON_11731,43132.0,11,1182.91,0,Legitimate,LEGITIMATE,0.0024,0.24,LOW,V4
TX_MON_11732,44810.0,12,55.7,0,Legitimate,LEGITIMATE,0.0027,0.27,LOW,V11
TX_MON_11733,65783.0,18,7.14,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,cos_hour
TX_MON_11734,58217.0,16,5.09,1,Fraud,FRAUD,0.9085,90.85,HIGH,V14
TX_MON_11735,33594.0,9,79.8,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V25
TX_MON_11736,9641.0,2,4.0,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V12
TX_MON_11737,121711.0,9,113.85,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V22
TX_MON_11738,78383.0,21,46.0,0,Legitimate,LEGITIMATE,0.0008,0.08,LOW,sin_hour
TX_MON_11739,88895.0,0,17.77,0,Legitimate,LEGITIMATE,0.0054,0.54,LOW,V11
TX_MON_11740,100878.0,4,15.95,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,cos_hour
TX_MON_11741,86692.0,0,521.91,0,Legitimate,LEGITIMATE,0.0017,0.17,LOW,Amount
TX_MON_11742,104931.0,5,2.12,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V12
TX_MON_11743,141027.0,15,117.93,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_11744,134170.0,13,148.95,0,Legitimate,LEGITIMATE,0.001,0.1,LOW,sin_hour
TX_MON_11745,153691.0,18,179.99,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_11746,51687.0,14,15.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_11747,10519.0,2,9.8,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V12
TX_MON_11748,90676.0,1,6.99,1,Fraud,FRAUD,0.883,88.3,HIGH,V7
TX_MON_11749,73511.0,20,0.76,0,Legitimate,LEGITIMATE,0.0015,0.15,LOW,V18
TX_MON_11750,23.0,0,41.88,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,sin_hour
TX_MON_11751,124679.0,10,45.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V22
TX_MON_11752,141106.0,15,16.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_11753,50153.0,13,72.95,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_11754,67150.0,18,489.71,1,Fraud,FRAUD,0.9984,99.84,HIGH,V14
TX_MON_11755,62655.0,17,283.0,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,Amount
TX_MON_11756,63971.0,17,403.59,0,Legitimate,LEGITIMATE,0.0005,0.05,LOW,Amount
TX_MON_11757,166941.0,22,0.89,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,sin_hour
TX_MON_11758,144480.0,16,1.78,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V1
TX_MON_11759,149864.0,17,37.49,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_11760,31084.0,8,44.9,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V6
TX_MON_11761,113924.0,7,14.68,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,cos_hour
TX_MON_11762,113194.0,7,28.0,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,cos_hour
TX_MON_11763,150494.0,17,1.0,1,Fraud,LEGITIMATE,0.1682,16.82,LOW,V14
TX_MON_11764,9444.0,2,11.73,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V6
TX_MON_11765,86356.0,23,114.0,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,sin_hour
TX_MON_11766,81372.0,22,7.57,1,Fraud,FRAUD,0.977,97.7,HIGH,V14
TX_MON_11767,93888.0,2,1.0,1,Fraud,FRAUD,0.9988,99.88,HIGH,V14
TX_MON_11768,145602.0,16,4.6,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,log_amount
TX_MON_11769,141565.0,15,4.49,1,Fraud,FRAUD,0.7804,78.04,HIGH,V1
TX_MON_11770,160967.0,20,13.16,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,sin_hour
TX_MON_11771,125232.0,10,31.42,0,Legitimate,LEGITIMATE,0.0009,0.09,LOW,V1
TX_MON_11772,133013.0,12,319.6,0,Legitimate,LEGITIMATE,0.0023,0.23,LOW,Amount
TX_MON_11773,34641.0,9,0.99,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,V28
TX_MON_11774,137468.0,14,15.99,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V20
TX_MON_11775,60532.0,16,69.0,0,Legitimate,LEGITIMATE,0.0016,0.16,LOW,V1
TX_MON_11776,148647.0,17,70.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_11777,142382.0,15,4.56,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,log_amount
TX_MON_11778,64271.0,17,11.75,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,cos_hour
TX_MON_11779,10961.0,3,15.95,0,Legitimate,LEGITIMATE,0.0002,0.02,LOW,V28
TX_MON_11780,66029.0,18,72.8,0,Legitimate,LEGITIMATE,0.0004,0.04,LOW,cos_hour
TX_MON_11781,1899.0,0,107.94,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V28
TX_MON_11782,55083.0,15,18.96,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,sin_hour
TX_MON_11783,123726.0,10,32.5,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V23
TX_MON_11784,62341.0,17,1.1,1,Fraud,FRAUD,0.9992,99.92,HIGH,V14
TX_MON_11785,19466.0,5,11.85,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V10
TX_MON_11786,166133.0,22,30.7,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,sin_hour
TX_MON_11787,157207.0,19,4.97,1,Fraud,FRAUD,0.9974,99.74,HIGH,V14
TX_MON_11788,155608.0,19,9.99,0,Legitimate,LEGITIMATE,0.0013,0.13,LOW,cos_hour
TX_MON_11789,74257.0,20,117.98,0,Legitimate,LEGITIMATE,0.0006,0.06,LOW,V4
TX_MON_11790,61596.0,17,51.34,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,cos_hour
TX_MON_11791,28521.0,7,100.0,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V22
TX_MON_11792,87029.0,0,32.17,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,V10
TX_MON_11793,53620.0,14,23.66,0,Legitimate,LEGITIMATE,0.0013,0.13,LOW,sin_hour
TX_MON_11794,148255.0,17,21.95,0,Legitimate,LEGITIMATE,0.0003,0.03,LOW,cos_hour
TX_MON_11795,59286.0,16,32.0,0,Legitimate,LEGITIMATE,0.0079,0.79,LOW,V11
TX_MON_11796,172777.0,23,0.89,0,Legitimate,LEGITIMATE,0.0001,0.01,LOW,sin_hour
TX_MON_11797,160154.0,20,9.98,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V9
TX_MON_11798,4995.0,1,0.77,0,Legitimate,LEGITIMATE,0.0,0.0,LOW,V12
TX_MON_11799,40295.0,11,5.0,0,Legitimate,LEGITIMATE,0.0012,0.12,LOW,log_amount
TX_MON_11800,149096.0,17,0.0,1,Fraud,FRAUD,0.9949,99.49,HIGH,V14
